text1,text2,label
Bell curve due to normal distribution and similar conditions for every experiment,Random statistical variation,1.0
Bell curve due to normal distribution and similar conditions for every experiment,Minor statistical randomness,1.0
Bell curve due to normal distribution and similar conditions for every experiment,Statistics,1.0
Bell curve due to normal distribution and similar conditions for every experiment,Normal distribution,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Central limit theorem,1.0
Bell curve due to normal distribution and similar conditions for every experiment,Bell curve due to normal distribution and similar conditions for every experiment,1.0
Bell curve due to normal distribution and similar conditions for every experiment,That just looks like the average curve of results.,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Natural statistical variation that arises from taking measurements so there is some spread.,1.0
Bell curve due to normal distribution and similar conditions for every experiment,"The shape is the normal distribution, it is expected to occur in a series of random trials",1.0
Bell curve due to normal distribution and similar conditions for every experiment,Uncorrelated errors,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Histogram position axis too tight,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Experimental error,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Measurement Error,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Random Error,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Uncertainty in measurements ,0.0
Bell curve due to normal distribution and similar conditions for every experiment,small variation in trials,0.0
Bell curve due to normal distribution and similar conditions for every experiment,inconsistent measurements,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Variability,0.0
Bell curve due to normal distribution and similar conditions for every experiment,How far the ball went off the table,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Taking multiple measurements,0.0
Bell curve due to normal distribution and similar conditions for every experiment,fewer students are measuring 'd' at lesser or greater distances.,0.0
Bell curve due to normal distribution and similar conditions for every experiment,relative error between each measurement.,0.0
Bell curve due to normal distribution and similar conditions for every experiment,The distance is what is causing the variation of values ,0.0
Bell curve due to normal distribution and similar conditions for every experiment,The distance was different for each student ,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Outlier on left gives slight left skew,0.0
Bell curve due to normal distribution and similar conditions for every experiment,There is an outlier meaning a student's data isn't as close to everyone elses.,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Systematic Errors cause slight right skew,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Spread reveals uncertainty in measurement,0.0
Bell curve due to normal distribution and similar conditions for every experiment,Bias in data,0.0
That just looks like the average curve of results.,They’re still going to see a wave pattern even in 1 experiment,0.0
That just looks like the average curve of results.,"No, it’s a diffraction experiment, even with perfect equipment, we can’t tell where electrons will land before they do",0.0
That just looks like the average curve of results.,"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",0.0
That just looks like the average curve of results.,"In quantum mechanics, the world is basically (in most interpretations) probabilistic and has a certain degree of randomness to it. Thus many of the processes in experiments have a theoretical uncertainty that cannot be reduced by any means.",0.0
That just looks like the average curve of results.,Quantum mechanics has inherent probabilities.,0.0
That just looks like the average curve of results.,More or less supposed to be there since QM is a statistical field at the scale that we care about,0.0
That just looks like the average curve of results.,"Heisenberg's Uncertainty Principle -- being certain in one variable leads to less certainty in the other variable (e.g., position and momentum). Also, the generalized uncertainty principles for any two observables.",0.0
That just looks like the average curve of results.,(The Heisenberg uncertainty principle) delta x times delta p = ħ/2. There's also the energy-time relation.,0.0
That just looks like the average curve of results.,Measurement uncertainty in classical mechanics can usually arise from human error in setup or calculation.,0.0
That just looks like the average curve of results.,"Human error, especially in the manufacturing of the experimental apparatus",0.0
That just looks like the average curve of results.,"Human error (things like timing a stopwatch, measuring with a ruler, etc.)",0.0
That just looks like the average curve of results.,Non-ideal effects like friction.,0.0
That just looks like the average curve of results.,Small changes in initial conditions,0.0
That just looks like the average curve of results.,"Uncertainties in measurement apparatuses (i.e. gradations on a ruler, etc.)",0.0
That just looks like the average curve of results.,Mostly brought about by minor differences in equipment,0.0
That just looks like the average curve of results.,"I think of it as some sort of limitation of instruments, variance caused by imperfect equipment.",0.0
That just looks like the average curve of results.,And *possible* statistical errors: from very large sample sizes,0.0
That just looks like the average curve of results.,experimental bias,1.0
That just looks like the average curve of results.,Small number of data points,0.0
That just looks like the average curve of results.,Low sample number,0.0
That just looks like the average curve of results.,The low number of repeats means the distribution isn’t very smooth,0.0
That just looks like the average curve of results.,More counts would make the distribution closer to a normal distribution,0.0
That just looks like the average curve of results.,Measuring many data points produces a distribution with most points within the standard deviation of the mean,0.0
That just looks like the average curve of results.,Things are very statistical and you may have to wait for what you need.,0.0
That just looks like the average curve of results.,inevitable statistical errors from inherent probabilistic nature of measurement. ,0.0
That just looks like the average curve of results.,Also additional possible statistical errors from very large sample sizes.,0.0
That just looks like the average curve of results.,It can be obvious to see uncertainty because classically it should be possible to recreate an experiment exactly.,1.0
That just looks like the average curve of results.,Midway point of the extremes is most common,1.0
That just looks like the average curve of results.,Shows the highest percentage of counts in the middle,1.0
That just looks like the average curve of results.,The center of the histogram should be the true value,1.0
That just looks like the average curve of results.,Most of the values fall near the mean of the histogram,1.0
That just looks like the average curve of results.,It can be obvious to see uncertainty because classically it should be possible to recreate an experiment exactly. ,1.0
That just looks like the average curve of results.,"As long as the value measured is within one standard deviation of the expected theoretical result, it should be acceptable. ",1.0
That just looks like the average curve of results.,It should land in the same spot each time.,1.0
That just looks like the average curve of results.,Randomness of Brownian motion,0.0
That just looks like the average curve of results.,Nature of Brownian motion results in a natural distribution,0.0
That just looks like the average curve of results.,Spins should be random,0.0
That just looks like the average curve of results.,Quantum effects in electrons,0.0
That just looks like the average curve of results.,The diffraction of the electron wave function going through the slit,0.0
That just looks like the average curve of results.,"Quantum mechanics is probabilistic, so there is inherent variation in the experiment",0.0
That just looks like the average curve of results.,The fact that the movement of particles at the fundamental level is random; the wideness of the distribution should obey Heisenberg Uncertainty Principle,0.0
That just looks like the average curve of results.,Ball not placed at the right spot each time,0.0
That just looks like the average curve of results.,The placement of the magnet might shift from time to time,0.0
That just looks like the average curve of results.,Different ramps cannot be identical,0.0
That just looks like the average curve of results.,Materials issues (ball; ramps are identical),0.0
That just looks like the average curve of results.,The electron source’s release velocity of the electrons,0.0
That just looks like the average curve of results.,The effect of the space between the slit and the screen on the electron (air resistance? friction? etc),0.0
That just looks like the average curve of results.,The time may not be exact,0.0
That just looks like the average curve of results.,Meterstick not held correctly,0.0
That just looks like the average curve of results.,There should be a bimodal distribution maybe students are faking data,0.0
That just looks like the average curve of results.,Ruler isn’t accurate enough in micrometer range,0.0
That just looks like the average curve of results.,A ruler is not a suitably-precise instrument for this task,0.0
That just looks like the average curve of results.,Difficulty in spotting the dropped place because of the ball bouncing up again at the floor,0.0
That just looks like the average curve of results.,The small number of measurements resulted in the uneven histogram,0.0
That just looks like the average curve of results.,Student rounding,0.0
That just looks like the average curve of results.,Tapping the microscope or other jitters from the outside world.,0.0
That just looks like the average curve of results.,The initial placing of the particle,0.0
That just looks like the average curve of results.,"Difference in particle characteristics (size, energy, etc)",0.0
That just looks like the average curve of results.,Differences in distribution of particles in water between students,0.0
That just looks like the average curve of results.,Different microscope (focal lengths),0.0
That just looks like the average curve of results.,Environmental influences,0.0
That just looks like the average curve of results.,Changes in the environment like air flow,0.0
That just looks like the average curve of results.,Multiple random measurements result in a Gaussian distribution,0.0
That just looks like the average curve of results.,"The overall distribution is like a Gaussian, which makes sense. Because there is error in measurement.",0.0
That just looks like the average curve of results.,Random statistical variation,0.0
That just looks like the average curve of results.,Minor statistical randomness,0.0
That just looks like the average curve of results.,Statistics,0.0
That just looks like the average curve of results.,Normal distribution,1.0
That just looks like the average curve of results.,Central limit theorem,0.0
That just looks like the average curve of results.,Bell curve due to normal distribution and similar conditions for every experiment,0.0
That just looks like the average curve of results.,That just looks like the average curve of results.,1.0
That just looks like the average curve of results.,Natural statistical variation that arises from taking measurements so there is some spread.,0.0
That just looks like the average curve of results.,"The shape is the normal distribution, it is expected to occur in a series of random trials",0.0
That just looks like the average curve of results.,Uncorrelated errors,1.0
That just looks like the average curve of results.,Histogram position axis too tight,1.0
That just looks like the average curve of results.,Experimental error,1.0
That just looks like the average curve of results.,Measurement Error,1.0
That just looks like the average curve of results.,Random Error,1.0
That just looks like the average curve of results.,Uncertainty in measurements ,1.0
That just looks like the average curve of results.,small variation in trials,1.0
That just looks like the average curve of results.,inconsistent measurements,1.0
That just looks like the average curve of results.,Variability,1.0
That just looks like the average curve of results.,How far the ball went off the table,1.0
That just looks like the average curve of results.,Taking multiple measurements,1.0
That just looks like the average curve of results.,fewer students are measuring 'd' at lesser or greater distances.,1.0
That just looks like the average curve of results.,relative error between each measurement.,1.0
That just looks like the average curve of results.,The distance is what is causing the variation of values ,1.0
That just looks like the average curve of results.,The distance was different for each student ,1.0
That just looks like the average curve of results.,Outlier on left gives slight left skew,1.0
That just looks like the average curve of results.,There is an outlier meaning a student's data isn't as close to everyone elses.,1.0
That just looks like the average curve of results.,Systematic Errors cause slight right skew,1.0
That just looks like the average curve of results.,Spread reveals uncertainty in measurement,1.0
That just looks like the average curve of results.,Bias in data,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,They’re still going to see a wave pattern even in 1 experiment,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"No, it’s a diffraction experiment, even with perfect equipment, we can’t tell where electrons will land before they do",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"In quantum mechanics, the world is basically (in most interpretations) probabilistic and has a certain degree of randomness to it. Thus many of the processes in experiments have a theoretical uncertainty that cannot be reduced by any means.",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Quantum mechanics has inherent probabilities.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,More or less supposed to be there since QM is a statistical field at the scale that we care about,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"Heisenberg's Uncertainty Principle -- being certain in one variable leads to less certainty in the other variable (e.g., position and momentum). Also, the generalized uncertainty principles for any two observables.",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,(The Heisenberg uncertainty principle) delta x times delta p = ħ/2. There's also the energy-time relation.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Measurement uncertainty in classical mechanics can usually arise from human error in setup or calculation.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"Human error, especially in the manufacturing of the experimental apparatus",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"Human error (things like timing a stopwatch, measuring with a ruler, etc.)",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Non-ideal effects like friction.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Small changes in initial conditions,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"Uncertainties in measurement apparatuses (i.e. gradations on a ruler, etc.)",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Mostly brought about by minor differences in equipment,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"I think of it as some sort of limitation of instruments, variance caused by imperfect equipment.",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,And *possible* statistical errors: from very large sample sizes,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,experimental bias,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Small number of data points,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Low sample number,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,The low number of repeats means the distribution isn’t very smooth,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,More counts would make the distribution closer to a normal distribution,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Measuring many data points produces a distribution with most points within the standard deviation of the mean,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Things are very statistical and you may have to wait for what you need.,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,inevitable statistical errors from inherent probabilistic nature of measurement. ,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Also additional possible statistical errors from very large sample sizes.,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,It can be obvious to see uncertainty because classically it should be possible to recreate an experiment exactly.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Midway point of the extremes is most common,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Shows the highest percentage of counts in the middle,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The center of the histogram should be the true value,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Most of the values fall near the mean of the histogram,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,It can be obvious to see uncertainty because classically it should be possible to recreate an experiment exactly. ,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"As long as the value measured is within one standard deviation of the expected theoretical result, it should be acceptable. ",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,It should land in the same spot each time.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Randomness of Brownian motion,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Nature of Brownian motion results in a natural distribution,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Spins should be random,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Quantum effects in electrons,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The diffraction of the electron wave function going through the slit,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"Quantum mechanics is probabilistic, so there is inherent variation in the experiment",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The fact that the movement of particles at the fundamental level is random; the wideness of the distribution should obey Heisenberg Uncertainty Principle,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Ball not placed at the right spot each time,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The placement of the magnet might shift from time to time,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Different ramps cannot be identical,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Materials issues (ball; ramps are identical),0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The electron source’s release velocity of the electrons,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The effect of the space between the slit and the screen on the electron (air resistance? friction? etc),0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The time may not be exact,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Meterstick not held correctly,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,There should be a bimodal distribution maybe students are faking data,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Ruler isn’t accurate enough in micrometer range,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,A ruler is not a suitably-precise instrument for this task,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Difficulty in spotting the dropped place because of the ball bouncing up again at the floor,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The small number of measurements resulted in the uneven histogram,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Student rounding,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Tapping the microscope or other jitters from the outside world.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The initial placing of the particle,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,"Difference in particle characteristics (size, energy, etc)",0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Differences in distribution of particles in water between students,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Different microscope (focal lengths),0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Environmental influences,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Changes in the environment like air flow,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Multiple random measurements result in a Gaussian distribution,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,"The overall distribution is like a Gaussian, which makes sense. Because there is error in measurement.",1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Random statistical variation,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Minor statistical randomness,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Statistics,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Normal distribution,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Central limit theorem,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Bell curve due to normal distribution and similar conditions for every experiment,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,That just looks like the average curve of results.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Natural statistical variation that arises from taking measurements so there is some spread.,1.0
Natural statistical variation that arises from taking measurements so there is some spread.,"The shape is the normal distribution, it is expected to occur in a series of random trials",1.0
Natural statistical variation that arises from taking measurements so there is some spread.,Uncorrelated errors,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Histogram position axis too tight,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Experimental error,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Measurement Error,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Random Error,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Uncertainty in measurements ,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,small variation in trials,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,inconsistent measurements,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Variability,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,How far the ball went off the table,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Taking multiple measurements,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,fewer students are measuring 'd' at lesser or greater distances.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,relative error between each measurement.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The distance is what is causing the variation of values ,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,The distance was different for each student ,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Outlier on left gives slight left skew,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,There is an outlier meaning a student's data isn't as close to everyone elses.,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Systematic Errors cause slight right skew,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Spread reveals uncertainty in measurement,0.0
Natural statistical variation that arises from taking measurements so there is some spread.,Bias in data,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",They’re still going to see a wave pattern even in 1 experiment,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","No, it’s a diffraction experiment, even with perfect equipment, we can’t tell where electrons will land before they do",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","In quantum mechanics, the world is basically (in most interpretations) probabilistic and has a certain degree of randomness to it. Thus many of the processes in experiments have a theoretical uncertainty that cannot be reduced by any means.",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Quantum mechanics has inherent probabilities.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",More or less supposed to be there since QM is a statistical field at the scale that we care about,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","Heisenberg's Uncertainty Principle -- being certain in one variable leads to less certainty in the other variable (e.g., position and momentum). Also, the generalized uncertainty principles for any two observables.",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",(The Heisenberg uncertainty principle) delta x times delta p = ħ/2. There's also the energy-time relation.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Measurement uncertainty in classical mechanics can usually arise from human error in setup or calculation.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","Human error, especially in the manufacturing of the experimental apparatus",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","Human error (things like timing a stopwatch, measuring with a ruler, etc.)",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Non-ideal effects like friction.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Small changes in initial conditions,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","Uncertainties in measurement apparatuses (i.e. gradations on a ruler, etc.)",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Mostly brought about by minor differences in equipment,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","I think of it as some sort of limitation of instruments, variance caused by imperfect equipment.",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",And *possible* statistical errors: from very large sample sizes,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",experimental bias,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Small number of data points,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Low sample number,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The low number of repeats means the distribution isn’t very smooth,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",More counts would make the distribution closer to a normal distribution,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Measuring many data points produces a distribution with most points within the standard deviation of the mean,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Things are very statistical and you may have to wait for what you need.,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",inevitable statistical errors from inherent probabilistic nature of measurement. ,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Also additional possible statistical errors from very large sample sizes.,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",It can be obvious to see uncertainty because classically it should be possible to recreate an experiment exactly.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Midway point of the extremes is most common,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Shows the highest percentage of counts in the middle,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The center of the histogram should be the true value,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Most of the values fall near the mean of the histogram,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",It can be obvious to see uncertainty because classically it should be possible to recreate an experiment exactly. ,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","As long as the value measured is within one standard deviation of the expected theoretical result, it should be acceptable. ",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",It should land in the same spot each time.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Randomness of Brownian motion,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Nature of Brownian motion results in a natural distribution,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Spins should be random,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Quantum effects in electrons,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The diffraction of the electron wave function going through the slit,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","Quantum mechanics is probabilistic, so there is inherent variation in the experiment",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The fact that the movement of particles at the fundamental level is random; the wideness of the distribution should obey Heisenberg Uncertainty Principle,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Ball not placed at the right spot each time,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The placement of the magnet might shift from time to time,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Different ramps cannot be identical,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Materials issues (ball; ramps are identical),0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The electron source’s release velocity of the electrons,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The effect of the space between the slit and the screen on the electron (air resistance? friction? etc),0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The time may not be exact,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Meterstick not held correctly,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",There should be a bimodal distribution maybe students are faking data,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Ruler isn’t accurate enough in micrometer range,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",A ruler is not a suitably-precise instrument for this task,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Difficulty in spotting the dropped place because of the ball bouncing up again at the floor,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The small number of measurements resulted in the uneven histogram,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Student rounding,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Tapping the microscope or other jitters from the outside world.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The initial placing of the particle,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","Difference in particle characteristics (size, energy, etc)",0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Differences in distribution of particles in water between students,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Different microscope (focal lengths),0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Environmental influences,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Changes in the environment like air flow,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Multiple random measurements result in a Gaussian distribution,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","The overall distribution is like a Gaussian, which makes sense. Because there is error in measurement.",1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Random statistical variation,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Minor statistical randomness,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Statistics,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Normal distribution,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Central limit theorem,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Bell curve due to normal distribution and similar conditions for every experiment,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",That just looks like the average curve of results.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Natural statistical variation that arises from taking measurements so there is some spread.,1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials","The shape is the normal distribution, it is expected to occur in a series of random trials",1.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Uncorrelated errors,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Histogram position axis too tight,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Experimental error,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Measurement Error,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Random Error,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Uncertainty in measurements ,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",small variation in trials,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",inconsistent measurements,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Variability,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",How far the ball went off the table,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Taking multiple measurements,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",fewer students are measuring 'd' at lesser or greater distances.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",relative error between each measurement.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The distance is what is causing the variation of values ,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",The distance was different for each student ,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Outlier on left gives slight left skew,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",There is an outlier meaning a student's data isn't as close to everyone elses.,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Systematic Errors cause slight right skew,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Spread reveals uncertainty in measurement,0.0
"The shape is the normal distribution, it is expected to occur in a series of random trials",Bias in data,0.0
Uncorrelated errors,They’re still going to see a wave pattern even in 1 experiment,0.0
Uncorrelated errors,"No, it’s a diffraction experiment, even with perfect equipment, we can’t tell where electrons will land before they do",0.0
Uncorrelated errors,"At some point, the distance being measured is in the Quantum Scale, where nothing is ever certain.",0.0
Uncorrelated errors,"In quantum mechanics, the world is basically (in most interpretations) probabilistic and has a certain degree of randomness to it. Thus many of the processes in experiments have a theoretical uncertainty that cannot be reduced by any means.",0.0
Uncorrelated errors,Quantum mechanics has inherent probabilities.,0.0
Uncorrelated errors,More or less supposed to be there since QM is a statistical field at the scale that we care about,0.0
Uncorrelated errors,"Heisenberg's Uncertainty Principle -- being certain in one variable leads to less certainty in the other variable (e.g., position and momentum). Also, the generalized uncertainty principles for any two observables.",0.0
